day,hour,area,lat,lon,current_speed,free_flow_speed,traffic_level,temperature,code,windspeed
4,9,Achampeta Junction,17.022515117068984,82.24885404796437,59,59,Low,27.2,3,5.1
4,9,Satya Gowri Theatre Road,16.9448962699546,82.23602478600985,26,26,Low,27.2,3,5.1
4,9,Madhavapatam Centre,16.99251444215439,82.2106751103578,34,40,Low,27.2,3,5.1
4,9,Gandhi Circle,16.96469875062046,82.22472639247694,34,40,Low,27.2,3,5.1
4,9,Light House,17.014006865277864,82.28410306612057,26,26,Low,27.2,3,5.1
4,10,Diwan Cheruvu,17.04629016871151,81.84391764161728,30,30,Low,28.6,3,3.2
4,10,Morumpudi Junction,16.996048288046573,81.80198795480973,29,33,Low,28.5,3,3.8
4,10,VL Puram,17.000361116740542,81.79457900941965,36,36,Low,28.5,3,3.8
4,10,Bommuru Junction,16.970026044376908,81.7982077898937,53,53,Low,28.5,3,3.8
4,10,Lala Cheruvu,17.02593120555252,81.80629901087161,46,52,Low,28.1,3,3.8
4,10,Pushkar Ghat Cir,17.006969029272703,81.76790598199372,20,25,Medium,28.5,3,3.8
4,10,Azad Chowk,17.006653914430878,81.77629003487216,9,9,Low,28.4,3,3.8
4,10,Devi Chowk Circle,17.00979647101888,81.77610012750917,20,25,Medium,28.5,3,3.8
4,10,Balajipeta Junction,16.97671457656731,81.79384356744096,46,52,Low,28.5,3,3.8
4,10,Kesavaram Railway gate,16.93112749732291,81.88170907194181,22,22,Low,28.0,3,5.0
4,10,GIET NH,17.059489892275263,81.86937184025881,46,52,Low,28.5,3,3.2
4,10,DELTA hospital NH,17.011499419423277,81.80917916023519,58,58,Low,28.2,3,3.8
4,10,GSL NH,17.067684063534045,81.88328358025326,59,59,Low,28.9,3,2.1
4,10,JN Road NH,17.008003289850134,81.80995996296429,28,28,Low,28.2,3,3.8
4,10,RTC CS Mall,17.000363703893182,81.78944972209622,36,36,Low,28.5,3,3.8
4,10,Old Bypass Road,17.005045820972253,81.7801544865445,22,27,Medium,28.4,3,3.8
4,10,Jampeta,17.00493586307353,81.780213297543,21,27,Medium,28.4,3,3.8
4,10,Syamalamba Temple Rd,16.999305680527787,81.77559463029415,26,31,Medium,28.4,3,3.8
4,10,Stadium Rd,16.996918736129484,81.7777554114391,14,23,Medium,28.5,3,3.8
4,10,Anala venkata Apparao road,17.007811731690097,81.7921873982832,23,28,Medium,28.3,3,3.8
4,10,Manasa Hospital,17.007717340321364,81.78586393475791,27,27,Low,28.4,3,3.8
4,10,Apex Hospital,17.006938634443195,81.79054340970453,28,28,Low,28.3,3,3.8
4,10,Nandamgani raju junction,17.009486970902955,81.77954016677567,10,21,High,28.4,3,3.8
4,10,Y juncton,17.012826235294103,81.78265351880752,28,36,Medium,28.4,3,3.8
4,10,Chiranjeevi Bus Stand,17.014572541382044,81.77861516264718,48,48,Low,28.5,3,3.8
4,10,Gokavaram Bus stand,17.00967984828635,81.77120172225537,20,25,Medium,28.5,3,3.8
4,10,Devichowk to Mochi veedhi,17.00897558377485,81.77516315124535,15,20,Medium,28.4,3,3.8
4,10,jandapanja road,17.005793945788838,81.77361261386221,20,25,Medium,28.4,3,3.8
4,10,CMR Mall,17.006285650143596,81.77066111476915,20,25,Medium,28.4,3,3.8
4,10,Markandeya swamy Temple Road,17.002419348927187,81.76737485108524,22,25,Low,28.5,3,3.8
4,10,Kathreru Road,17.021766650089877,81.77483965237695,19,29,Medium,28.4,3,3.8
4,10,Tirumala College Road,17.04317118735671,81.77557759223698,35,35,Low,28.5,3,3.8
4,10,Dhavaleswaram Main Road,16.95028007716461,81.78232137122522,34,34,Low,28.5,3,3.8
4,10,Church Center Bypass,17.004904032408977,81.78017113264912,21,27,Medium,28.4,3,3.8
4,10,Central Jail Road,17.0183461072747,81.79134447760869,28,36,Medium,28.3,3,3.8
4,10,Brothern Church,17.02347300450597,81.78349635298017,31,42,Medium,28.4,3,3.8
4,10,Quary Market,17.032306965496208,81.78809778066346,48,48,Low,28.3,3,3.8
4,10,Airport Road,17.04178820195048,81.79431781829038,31,42,Medium,28.4,3,3.8
4,10,Rial cum Road Bridge,16.99704707573163,81.76927353762291,45,45,Low,28.5,3,3.8
4,10,Main Road,16.999891585565052,81.77174995367827,20,25,Medium,28.4,3,3.8
4,10,Bhanu Gudi,16.970727621131044,82.23604297660549,24,38,Medium,28.6,3,3.6
4,10,Vankata Narayana Railway Gate,16.973097407997937,82.22603037626632,40,40,Low,28.5,3,4.6
4,10,Munsif Gari Junction,16.937053050836603,82.23297479867091,15,32,High,28.8,3,4.1
4,10,Apt College Road,16.92997583523028,82.23448294817929,29,37,Medium,28.8,3,4.1
4,10,Dairyfarm Centre,16.956302106919356,82.24871504989581,30,30,Low,28.5,3,4.6
4,10,Gaati Center,16.93563418662961,82.22835108063681,12,29,High,28.8,3,4.1
4,10,Nagamalli Thota Centre,16.986766105909542,82.24004443228684,24,38,Medium,28.6,3,3.6
4,10,Temple Street,16.94692319878384,82.2319585390418,28,35,Medium,28.5,3,4.6
4,10,Main Road,16.9477758788922,82.23388897523365,30,30,Low,28.6,3,3.6
4,10,Sarpavaram Junction,16.994895450984338,82.24274883366579,5,11,High,28.6,3,3.6
4,10,Pr Clg Road,16.95806544175642,82.23109820773215,40,40,Low,28.5,3,4.6
4,10,Bala Cheruvu,16.95281937073767,82.2323379008641,39,39,Low,28.6,3,3.6
4,10,Nukalamma Temple,16.96300884823827,82.23441835065452,29,34,Low,28.6,3,3.6
4,10,Cinema Road,16.94826208774934,82.23632529143106,23,23,Low,28.5,3,4.6
4,10,Beach Road,17.008947642214952,82.28321349284704,26,26,Low,28.5,3,4.6
4,10,Glass House Centre,16.948718637695816,82.23396555251772,30,30,Low,28.6,3,3.6
4,10,Gold Market Centre,16.946806476806653,82.23381228730807,30,30,Low,28.6,3,3.6
4,10,Masjid Centre,16.951018411377465,82.2340447518843,24,24,Low,28.6,3,3.6
4,10,Fire Office Road,16.95625954468796,82.23319640172481,28,35,Medium,28.5,3,4.6
4,10,District Court,16.957505554489668,82.22707180043267,10,17,Medium,28.6,3,3.6
4,10,Ggh,16.9551649315784,82.23011317679611,39,39,Low,28.6,3,3.6
4,10,Kokila Centre,16.95965297508154,82.22372616365254,39,39,Low,28.5,3,4.6
4,10,Drivers Colony,16.9195687218521,82.23867107250433,51,51,Low,28.8,3,4.1
4,10,Rto Office,16.975555403090365,82.24875195678766,31,40,Medium,28.5,3,4.6
4,10,Vakalapudi Junction,17.006117793712892,82.26343084127797,26,26,Low,28.5,3,4.6
4,10,Indrapalem Bridge,16.95965297508154,82.22372616365254,39,39,Low,28.5,3,4.6
4,10,Revenue Office,16.953915323179874,82.23158617323973,40,40,Low,28.6,3,3.6
4,10,Bus Stand,16.968628884485902,82.2396254653395,30,30,Low,28.6,3,3.6
4,10,Jntuk Road,16.9733394966521,82.23687898351096,31,40,Medium,28.5,3,4.6
4,10,Kalpana Centre,16.95614085026494,82.23667031643537,13,17,Medium,28.5,3,4.6
4,10,Jagannadhapuram Bridge,16.94224348809935,82.23327482540806,30,30,Low,28.5,3,4.6
4,10,Kakinada Anchorage Port,16.93999009392696,82.25623410490785,27,27,Low,28.5,3,4.6
4,10,Karnam Gari Junction,16.977303001042785,82.22772653959622,24,39,Medium,28.6,3,3.6
4,10,Pitapuram Kakinada Road,17.001239678156328,82.24517313922694,27,39,Medium,28.6,3,3.6
4,10,Pitapuram Kakinada Highway,17.05454405203872,82.25091475318834,59,59,Low,28.5,3,4.6
4,10,Achampeta Junction,17.022515117068984,82.24885404796437,49,59,Medium,28.5,3,4.6
4,10,Satya Gowri Theatre Road,16.9448962699546,82.23602478600985,26,26,Low,28.5,3,4.6
4,10,Madhavapatam Centre,16.99251444215439,82.2106751103578,40,40,Low,28.5,3,4.6
4,10,Gandhi Circle,16.96469875062046,82.22472639247694,40,40,Low,28.5,3,4.6
4,10,Light House,17.014006865277864,82.28410306612057,26,26,Low,28.5,3,4.6
4,13,Diwan Cheruvu,17.04629016871151,81.84391764161728,30,30,Low,31.1,3,1.1
4,13,Morumpudi Junction,16.996048288046573,81.80198795480973,33,33,Low,31.0,3,2.4
4,13,VL Puram,17.000361116740542,81.79457900941965,36,36,Low,31.0,3,2.4
4,13,Bommuru Junction,16.970026044376908,81.7982077898937,53,53,Low,31.0,3,2.4
4,13,Lala Cheruvu,17.02593120555252,81.80629901087161,53,53,Low,30.6,3,2.4
4,13,Pushkar Ghat Cir,17.006969029272703,81.76790598199372,20,25,Medium,31.0,3,2.4
4,13,Azad Chowk,17.006653914430878,81.77629003487216,9,9,Low,30.9,3,2.4
4,13,Devi Chowk Circle,17.00979647101888,81.77610012750917,20,25,Medium,30.9,3,2.4
4,13,Balajipeta Junction,16.97671457656731,81.79384356744096,53,53,Low,31.0,3,2.4
4,13,Kesavaram Railway gate,16.93112749732291,81.88170907194181,22,22,Low,30.2,3,3.9
4,13,GIET NH,17.059489892275263,81.86937184025881,53,53,Low,30.9,3,1.1
4,13,DELTA hospital NH,17.011499419423277,81.80917916023519,58,58,Low,30.7,3,2.4
4,13,GSL NH,17.067684063534045,81.88328358025326,49,59,Medium,31.4,3,1.6
4,13,JN Road NH,17.008003289850134,81.80995996296429,28,28,Low,30.7,3,2.4
4,13,RTC CS Mall,17.000363703893182,81.78944972209622,36,36,Low,31.0,3,2.4
4,13,Old Bypass Road,17.005045820972253,81.7801544865445,19,28,Medium,30.9,3,2.4
4,13,Jampeta,17.00493586307353,81.780213297543,19,28,Medium,30.9,3,2.4
4,13,Syamalamba Temple Rd,16.999305680527787,81.77559463029415,26,30,Low,30.9,3,2.4
4,13,Stadium Rd,16.996918736129484,81.7777554114391,13,23,Medium,31.0,3,2.4
4,13,Anala venkata Apparao road,17.007811731690097,81.7921873982832,23,28,Medium,30.8,3,2.4
4,13,Manasa Hospital,17.007717340321364,81.78586393475791,27,27,Low,30.9,3,2.4
4,13,Apex Hospital,17.006938634443195,81.79054340970453,23,28,Medium,30.8,3,2.4
4,13,Nandamgani raju junction,17.009486970902955,81.77954016677567,14,20,Medium,30.9,3,2.4
4,13,Y juncton,17.012826235294103,81.78265351880752,25,36,Medium,30.9,3,2.4
4,13,Chiranjeevi Bus Stand,17.014572541382044,81.77861516264718,48,48,Low,31.0,3,2.4
4,13,Gokavaram Bus stand,17.00967984828635,81.77120172225537,20,25,Medium,31.0,3,2.4
4,13,Devichowk to Mochi veedhi,17.00897558377485,81.77516315124535,13,20,Medium,30.9,3,2.4
4,13,jandapanja road,17.005793945788838,81.77361261386221,20,25,Medium,30.9,3,2.4
4,13,CMR Mall,17.006285650143596,81.77066111476915,20,25,Medium,30.9,3,2.4
4,13,Markandeya swamy Temple Road,17.002419348927187,81.76737485108524,19,23,Medium,31.0,3,2.4
4,13,Kathreru Road,17.021766650089877,81.77483965237695,23,30,Medium,30.9,3,2.4
4,13,Tirumala College Road,17.04317118735671,81.77557759223698,35,35,Low,31.0,3,2.4
4,13,Dhavaleswaram Main Road,16.95028007716461,81.78232137122522,34,34,Low,31.0,3,2.4
4,13,Church Center Bypass,17.004904032408977,81.78017113264912,19,28,Medium,30.9,3,2.4
4,13,Central Jail Road,17.0183461072747,81.79134447760869,26,36,Medium,30.8,3,2.4
4,13,Brothern Church,17.02347300450597,81.78349635298017,42,42,Low,30.9,3,2.4
4,13,Quary Market,17.032306965496208,81.78809778066346,48,48,Low,30.8,3,2.4
4,13,Airport Road,17.04178820195048,81.79431781829038,42,42,Low,30.9,3,2.4
4,13,Rial cum Road Bridge,16.99704707573163,81.76927353762291,35,45,Medium,31.0,3,2.4
4,13,Main Road,16.999891585565052,81.77174995367827,20,25,Medium,30.9,3,2.4
4,13,Bhanu Gudi,16.970727621131044,82.23604297660549,27,38,Medium,30.4,3,1.6
4,13,Vankata Narayana Railway Gate,16.973097407997937,82.22603037626632,33,40,Medium,30.1,3,2.6
4,13,Munsif Gari Junction,16.937053050836603,82.23297479867091,17,32,Medium,29.9,3,4.6
4,13,Apt College Road,16.92997583523028,82.23448294817929,25,37,Medium,29.9,3,4.6
4,13,Dairyfarm Centre,16.956302106919356,82.24871504989581,30,30,Low,30.1,3,2.6
4,13,Gaati Center,16.93563418662961,82.22835108063681,18,30,Medium,29.9,3,4.6
4,13,Nagamalli Thota Centre,16.986766105909542,82.24004443228684,27,38,Medium,30.4,3,1.6
4,13,Temple Street,16.94692319878384,82.2319585390418,27,35,Medium,30.1,3,2.6
4,13,Main Road,16.9477758788922,82.23388897523365,20,30,Medium,30.4,3,1.6
4,13,Sarpavaram Junction,16.994895450984338,82.24274883366579,5,11,High,30.4,3,1.6
4,13,Pr Clg Road,16.95806544175642,82.23109820773215,33,40,Medium,30.1,3,2.6
4,13,Bala Cheruvu,16.95281937073767,82.2323379008641,39,39,Low,30.4,3,1.6
4,13,Nukalamma Temple,16.96300884823827,82.23441835065452,25,34,Medium,30.4,3,1.6
4,13,Cinema Road,16.94826208774934,82.23632529143106,17,22,Medium,30.1,3,2.6
4,13,Beach Road,17.008947642214952,82.28321349284704,26,26,Low,30.1,3,2.6
4,13,Glass House Centre,16.948718637695816,82.23396555251772,20,30,Medium,30.4,3,1.6
4,13,Gold Market Centre,16.946806476806653,82.23381228730807,20,30,Medium,30.4,3,1.6
4,13,Masjid Centre,16.951018411377465,82.2340447518843,24,24,Low,30.4,3,1.6
4,13,Fire Office Road,16.95625954468796,82.23319640172481,25,34,Medium,30.1,3,2.6
4,13,District Court,16.957505554489668,82.22707180043267,18,18,Low,30.4,3,1.6
4,13,Ggh,16.9551649315784,82.23011317679611,39,39,Low,30.4,3,1.6
4,13,Kokila Centre,16.95965297508154,82.22372616365254,39,39,Low,30.1,3,2.6
4,13,Drivers Colony,16.9195687218521,82.23867107250433,51,51,Low,29.9,3,4.6
4,13,Rto Office,16.975555403090365,82.24875195678766,31,40,Medium,30.1,3,2.6
4,13,Vakalapudi Junction,17.006117793712892,82.26343084127797,26,26,Low,30.1,3,2.6
4,13,Indrapalem Bridge,16.95965297508154,82.22372616365254,39,39,Low,30.1,3,2.6
4,13,Revenue Office,16.953915323179874,82.23158617323973,33,40,Medium,30.4,3,1.6
4,13,Bus Stand,16.968628884485902,82.2396254653395,30,30,Low,30.4,3,1.6
4,13,Jntuk Road,16.9733394966521,82.23687898351096,31,40,Medium,30.1,3,2.6
4,13,Kalpana Centre,16.95614085026494,82.23667031643537,6,17,High,30.1,3,2.6
4,13,Jagannadhapuram Bridge,16.94224348809935,82.23327482540806,19,29,Medium,30.1,3,2.6
4,13,Kakinada Anchorage Port,16.93999009392696,82.25623410490785,27,27,Low,30.1,3,2.6
4,13,Karnam Gari Junction,16.977303001042785,82.22772653959622,27,38,Medium,30.4,3,1.6
4,13,Pitapuram Kakinada Road,17.001239678156328,82.24517313922694,30,40,Medium,30.4,3,1.6
4,13,Pitapuram Kakinada Highway,17.05454405203872,82.25091475318834,59,59,Low,30.1,3,2.6
4,13,Achampeta Junction,17.022515117068984,82.24885404796437,59,59,Low,30.1,3,2.6
4,13,Satya Gowri Theatre Road,16.9448962699546,82.23602478600985,26,26,Low,30.1,3,2.6
4,13,Madhavapatam Centre,16.99251444215439,82.2106751103578,33,40,Medium,30.1,3,2.6
4,13,Gandhi Circle,16.96469875062046,82.22472639247694,33,40,Medium,30.1,3,2.6
4,13,Light House,17.014006865277864,82.28410306612057,26,26,Low,30.1,3,2.6
4,17,Diwan Cheruvu,17.04629016871151,81.84391764161728,30,30,Low,29.5,3,4.5
4,17,Morumpudi Junction,16.996048288046573,81.80198795480973,26,33,Medium,29.0,3,3.5
4,17,VL Puram,17.000361116740542,81.79457900941965,32,36,Low,29.0,3,3.5
4,17,Bommuru Junction,16.970026044376908,81.7982077898937,43,53,Medium,29.0,3,3.5
4,17,Lala Cheruvu,17.02593120555252,81.80629901087161,43,53,Medium,28.7,3,3.5
4,17,Pushkar Ghat Cir,17.006969029272703,81.76790598199372,22,26,Medium,29.0,3,3.5
4,17,Azad Chowk,17.006653914430878,81.77629003487216,9,9,Low,29.0,3,3.5
4,17,Devi Chowk Circle,17.00979647101888,81.77610012750917,22,26,Medium,29.0,3,3.5
4,17,Balajipeta Junction,16.97671457656731,81.79384356744096,43,53,Medium,29.0,3,3.5
4,17,Kesavaram Railway gate,16.93112749732291,81.88170907194181,22,22,Low,29.4,3,2.5
4,17,GIET NH,17.059489892275263,81.86937184025881,43,53,Medium,29.2,3,4.5
4,17,DELTA hospital NH,17.011499419423277,81.80917916023519,58,58,Low,28.8,3,3.5
4,17,GSL NH,17.067684063534045,81.88328358025326,49,59,Medium,29.6,3,4.0
4,17,JN Road NH,17.008003289850134,81.80995996296429,28,28,Low,28.8,3,3.5
4,17,RTC CS Mall,17.000363703893182,81.78944972209622,31,36,Low,29.0,3,3.5
4,17,Old Bypass Road,17.005045820972253,81.7801544865445,14,27,Medium,28.9,3,3.5
4,17,Jampeta,17.00493586307353,81.780213297543,20,27,Medium,28.9,3,3.5
4,17,Syamalamba Temple Rd,16.999305680527787,81.77559463029415,24,31,Medium,29.0,3,3.5
4,17,Stadium Rd,16.996918736129484,81.7777554114391,18,24,Medium,29.0,3,3.5
4,17,Anala venkata Apparao road,17.007811731690097,81.7921873982832,20,28,Medium,28.9,3,3.5
4,17,Manasa Hospital,17.007717340321364,81.78586393475791,27,27,Low,28.9,3,3.5
4,17,Apex Hospital,17.006938634443195,81.79054340970453,28,28,Low,28.9,3,3.5
4,17,Nandamgani raju junction,17.009486970902955,81.77954016677567,13,20,Medium,29.0,3,3.5
4,17,Y juncton,17.012826235294103,81.78265351880752,28,36,Medium,29.0,3,3.5
4,17,Chiranjeevi Bus Stand,17.014572541382044,81.77861516264718,39,48,Medium,29.0,3,3.5
4,17,Gokavaram Bus stand,17.00967984828635,81.77120172225537,22,26,Medium,29.0,3,3.5
4,17,Devichowk to Mochi veedhi,17.00897558377485,81.77516315124535,20,20,Low,29.0,3,3.5
4,17,jandapanja road,17.005793945788838,81.77361261386221,22,26,Medium,28.9,3,3.5
4,17,CMR Mall,17.006285650143596,81.77066111476915,22,26,Medium,29.0,3,3.5
4,17,Markandeya swamy Temple Road,17.002419348927187,81.76737485108524,21,25,Medium,29.0,3,3.5
4,17,Kathreru Road,17.021766650089877,81.77483965237695,30,30,Low,28.9,3,3.5
4,17,Tirumala College Road,17.04317118735671,81.77557759223698,35,35,Low,29.0,3,3.5
4,17,Dhavaleswaram Main Road,16.95028007716461,81.78232137122522,29,34,Low,29.0,3,3.5
4,17,Church Center Bypass,17.004904032408977,81.78017113264912,14,27,Medium,28.9,3,3.5
4,17,Central Jail Road,17.0183461072747,81.79134447760869,28,36,Medium,28.9,3,3.5
4,17,Brothern Church,17.02347300450597,81.78349635298017,36,42,Low,28.9,3,3.5
4,17,Quary Market,17.032306965496208,81.78809778066346,40,48,Medium,28.8,3,3.5
4,17,Airport Road,17.04178820195048,81.79431781829038,36,42,Low,28.9,3,3.5
4,17,Rial cum Road Bridge,16.99704707573163,81.76927353762291,32,45,Medium,29.0,3,3.5
4,17,Main Road,16.999891585565052,81.77174995367827,22,26,Medium,28.9,3,3.5
4,17,Bhanu Gudi,16.970727621131044,82.23604297660549,26,38,Medium,28.7,3,1.8
4,17,Vankata Narayana Railway Gate,16.973097407997937,82.22603037626632,33,40,Medium,29.1,3,2.3
4,17,Munsif Gari Junction,16.937053050836603,82.23297479867091,12,31,High,29.3,3,3.2
4,17,Apt College Road,16.92997583523028,82.23448294817929,21,39,Medium,29.4,3,3.2
4,17,Dairyfarm Centre,16.956302106919356,82.24871504989581,21,30,Medium,29.1,3,2.3
4,17,Gaati Center,16.93563418662961,82.22835108063681,16,29,Medium,29.3,3,3.2
4,17,Nagamalli Thota Centre,16.986766105909542,82.24004443228684,26,38,Medium,28.7,3,1.8
4,17,Temple Street,16.94692319878384,82.2319585390418,25,34,Medium,29.1,3,2.3
4,17,Main Road,16.9477758788922,82.23388897523365,20,29,Medium,28.7,3,1.8
4,17,Sarpavaram Junction,16.994895450984338,82.24274883366579,11,11,Low,28.7,3,1.8
4,17,Pr Clg Road,16.95806544175642,82.23109820773215,32,40,Medium,29.1,3,2.3
4,17,Bala Cheruvu,16.95281937073767,82.2323379008641,28,39,Medium,28.7,3,1.8
4,17,Nukalamma Temple,16.96300884823827,82.23441835065452,18,34,Medium,28.7,3,1.8
4,17,Cinema Road,16.94826208774934,82.23632529143106,13,23,Medium,29.1,3,2.3
4,17,Beach Road,17.008947642214952,82.28321349284704,26,26,Low,29.1,3,2.3
4,17,Glass House Centre,16.948718637695816,82.23396555251772,20,29,Medium,28.7,3,1.8
4,17,Gold Market Centre,16.946806476806653,82.23381228730807,20,29,Medium,28.7,3,1.8
4,17,Masjid Centre,16.951018411377465,82.2340447518843,18,24,Medium,28.7,3,1.8
4,17,Fire Office Road,16.95625954468796,82.23319640172481,18,34,Medium,29.1,3,2.3
4,17,District Court,16.957505554489668,82.22707180043267,18,18,Low,28.7,3,1.8
4,17,Ggh,16.9551649315784,82.23011317679611,28,39,Medium,28.7,3,1.8
4,17,Kokila Centre,16.95965297508154,82.22372616365254,28,39,Medium,29.1,3,2.3
4,17,Drivers Colony,16.9195687218521,82.23867107250433,51,51,Low,29.4,3,3.2
4,17,Rto Office,16.975555403090365,82.24875195678766,29,40,Medium,29.1,3,2.3
4,17,Vakalapudi Junction,17.006117793712892,82.26343084127797,26,26,Low,29.1,3,2.3
4,17,Indrapalem Bridge,16.95965297508154,82.22372616365254,29,39,Medium,29.1,3,2.3
4,17,Revenue Office,16.953915323179874,82.23158617323973,32,40,Medium,28.7,3,1.8
4,17,Bus Stand,16.968628884485902,82.2396254653395,21,30,Medium,28.7,3,1.8
4,17,Jntuk Road,16.9733394966521,82.23687898351096,29,40,Medium,29.1,3,2.3
4,17,Kalpana Centre,16.95614085026494,82.23667031643537,8,18,High,29.1,3,2.3
4,17,Jagannadhapuram Bridge,16.94224348809935,82.23327482540806,20,29,Medium,29.1,3,2.3
4,17,Kakinada Anchorage Port,16.93999009392696,82.25623410490785,27,27,Low,29.1,3,2.3
4,17,Karnam Gari Junction,16.977303001042785,82.22772653959622,24,38,Medium,28.7,3,1.8
4,17,Pitapuram Kakinada Road,17.001239678156328,82.24517313922694,26,40,Medium,28.7,3,1.8
4,17,Pitapuram Kakinada Highway,17.05454405203872,82.25091475318834,59,59,Low,29.1,3,2.3
4,17,Achampeta Junction,17.022515117068984,82.24885404796437,59,59,Low,29.1,3,2.3
4,17,Satya Gowri Theatre Road,16.9448962699546,82.23602478600985,26,26,Low,29.1,3,2.3
4,17,Madhavapatam Centre,16.99251444215439,82.2106751103578,32,40,Medium,29.1,3,2.3
4,17,Gandhi Circle,16.96469875062046,82.22472639247694,32,40,Medium,29.1,3,2.3
4,17,Light House,17.014006865277864,82.28410306612057,26,26,Low,29.1,3,2.3
4,18,Diwan Cheruvu,17.04629016871151,81.84391764161728,30,30,Low,28.9,3,3.8
4,18,Morumpudi Junction,16.996048288046573,81.80198795480973,23,33,Medium,28.1,3,3.4
4,18,VL Puram,17.000361116740542,81.79457900941965,30,36,Medium,28.1,3,3.4
4,18,Bommuru Junction,16.970026044376908,81.7982077898937,42,53,Medium,28.1,3,3.4
4,18,Lala Cheruvu,17.02593120555252,81.80629901087161,42,53,Medium,27.8,3,3.4
4,18,Pushkar Ghat Cir,17.006969029272703,81.76790598199372,15,25,Medium,28.0,3,3.4
4,18,Azad Chowk,17.006653914430878,81.77629003487216,9,9,Low,28.0,3,3.4
4,18,Devi Chowk Circle,17.00979647101888,81.77610012750917,15,25,Medium,28.0,3,3.4
4,18,Balajipeta Junction,16.97671457656731,81.79384356744096,42,53,Medium,28.1,3,3.4
4,18,Kesavaram Railway gate,16.93112749732291,81.88170907194181,22,22,Low,29.0,3,2.5
4,18,GIET NH,17.059489892275263,81.86937184025881,42,53,Medium,28.6,3,3.8
4,18,DELTA hospital NH,17.011499419423277,81.80917916023519,44,58,Medium,27.9,3,3.4
4,18,GSL NH,17.067684063534045,81.88328358025326,44,60,Medium,28.8,3,3.3
4,18,JN Road NH,17.008003289850134,81.80995996296429,15,28,Medium,27.9,3,3.4
4,18,RTC CS Mall,17.000363703893182,81.78944972209622,30,36,Medium,28.1,3,3.4
4,18,Old Bypass Road,17.005045820972253,81.7801544865445,13,27,High,28.0,3,3.4
4,18,Jampeta,17.00493586307353,81.780213297543,15,27,Medium,28.0,3,3.4
4,18,Syamalamba Temple Rd,16.999305680527787,81.77559463029415,25,31,Medium,28.0,3,3.4
4,18,Stadium Rd,16.996918736129484,81.7777554114391,12,24,Medium,28.1,3,3.4
4,18,Anala venkata Apparao road,17.007811731690097,81.7921873982832,19,28,Medium,28.0,3,3.4
4,18,Manasa Hospital,17.007717340321364,81.78586393475791,17,26,Medium,28.0,3,3.4
4,18,Apex Hospital,17.006938634443195,81.79054340970453,18,28,Medium,28.0,3,3.4
4,18,Nandamgani raju junction,17.009486970902955,81.77954016677567,6,22,High,28.0,3,3.4
4,18,Y juncton,17.012826235294103,81.78265351880752,25,36,Medium,28.0,3,3.4
4,18,Chiranjeevi Bus Stand,17.014572541382044,81.77861516264718,40,48,Medium,28.0,3,3.4
4,18,Gokavaram Bus stand,17.00967984828635,81.77120172225537,15,25,Medium,28.0,3,3.4
4,18,Devichowk to Mochi veedhi,17.00897558377485,81.77516315124535,20,20,Low,28.0,3,3.4
4,18,jandapanja road,17.005793945788838,81.77361261386221,15,25,Medium,28.0,3,3.4
4,18,CMR Mall,17.006285650143596,81.77066111476915,15,25,Medium,28.0,3,3.4
4,18,Markandeya swamy Temple Road,17.002419348927187,81.76737485108524,19,26,Medium,28.1,3,3.4
4,18,Kathreru Road,17.021766650089877,81.77483965237695,20,29,Medium,28.0,3,3.4
4,18,Tirumala College Road,17.04317118735671,81.77557759223698,35,35,Low,28.1,3,3.4
4,18,Dhavaleswaram Main Road,16.95028007716461,81.78232137122522,28,34,Medium,28.1,3,3.4
4,18,Church Center Bypass,17.004904032408977,81.78017113264912,13,27,High,28.0,3,3.4
4,18,Central Jail Road,17.0183461072747,81.79134447760869,26,37,Medium,28.0,3,3.4
4,18,Brothern Church,17.02347300450597,81.78349635298017,34,42,Medium,28.0,3,3.4
4,18,Quary Market,17.032306965496208,81.78809778066346,39,47,Medium,27.9,3,3.4
4,18,Airport Road,17.04178820195048,81.79431781829038,34,42,Medium,28.0,3,3.4
4,18,Rial cum Road Bridge,16.99704707573163,81.76927353762291,31,45,Medium,28.1,3,3.4
4,18,Main Road,16.999891585565052,81.77174995367827,15,25,Medium,28.0,3,3.4
4,18,Bhanu Gudi,16.970727621131044,82.23604297660549,22,38,Medium,28.3,3,0.8
4,18,Vankata Narayana Railway Gate,16.973097407997937,82.22603037626632,25,40,Medium,28.2,3,2.6
4,18,Munsif Gari Junction,16.937053050836603,82.23297479867091,14,33,High,28.4,3,3.0
4,18,Apt College Road,16.92997583523028,82.23448294817929,24,39,Medium,28.5,3,3.0
4,18,Dairyfarm Centre,16.956302106919356,82.24871504989581,19,29,Medium,28.2,3,2.6
4,18,Gaati Center,16.93563418662961,82.22835108063681,16,29,Medium,28.4,3,3.0
4,18,Nagamalli Thota Centre,16.986766105909542,82.24004443228684,23,38,Medium,28.3,3,0.8
4,18,Temple Street,16.94692319878384,82.2319585390418,26,35,Medium,28.2,3,2.6
4,18,Main Road,16.9477758788922,82.23388897523365,15,30,Medium,28.3,3,0.8
4,18,Sarpavaram Junction,16.994895450984338,82.24274883366579,5,11,High,28.3,3,0.8
4,18,Pr Clg Road,16.95806544175642,82.23109820773215,26,40,Medium,28.2,3,2.6
4,18,Bala Cheruvu,16.95281937073767,82.2323379008641,26,39,Medium,28.3,3,0.8
4,18,Nukalamma Temple,16.96300884823827,82.23441835065452,25,34,Medium,28.3,3,0.8
